C1;C2;C3;C4;C5;C6
1,0200;0,9509;0,9762;0,0137;0,0260;0,0183
1,0200;0,9610;0,9760;0,0118;0,0296;0,0183
1,0200;0,9555;0,9807;0,0101;0,0254;0,0192
1,0200;0,9563;0,9736;0,0110;0,0264;0,0220
1,0200;0,9521;0,9857;0,0089;0,0289;0,0218
1,0200;0,9558;0,9886;0,0088;0,0309;0,0266
1,0200;0,9588;0,9878;0,0083;0,0263;0,0286
1,0200;0,9635;0,9839;0,0055;0,0267;0,0257
1,0200;0,9652;0,9838;0,0037;0,0308;0,0220
1,0200;0,9826;0,9819;0,0047;0,0296;0,0239
1,0200;0,9758;0,9954;0,0034;0,0311;0,0233
1,0200;0,9650;0,9866;0,0039;0,0326;0,0284
1,0200;0,9624;0,9838;0,0035;0,0293;0,0266
1,0200;0,9528;0,9824;0,0074;0,0345;0,0240
1,0200;0,9438;0,9788;0,0069;0,0368;0,0244
1,0200;0,9379;0,9755;0,0086;0,0376;0,0216
1,0200;0,9326;0,9730;0,0084;0,0325;0,0257
1,0200;0,9273;0,9757;0,0092;0,0345;0,0269
1,0200;0,9309;0,9770;0,0109;0,0358;0,0239
1,0200;0,9282;0,9795;0,0079;0,0406;0,0267
1,0200;0,9276;0,9631;0,0084;0,0379;0,0227
1,0200;0,9334;0,9644;0,0111;0,0344;0,0223
1,0200;0,9292;0,9575;0,0141;0,0328;0,0193
1,0200;0,9280;0,9598;0,0143;0,0319;0,0189
1,0200;0,9307;0,9669;0,0145;0,0283;0,0134
1,0200;0,9194;0,9628;0,0186;0,0320;0,0102
1,0200;0,9058;0,9586;0,0218;0,0371;0,0128
1,0200;0,9087;0,9523;0,0217;0,0370;0,0120
1,0200;0,9125;0,9595;0,0198;0,0351;0,0091
1,0200;0,9257;0,9610;0,0211;0,0285;0,0145
1,0200;0,9271;0,9729;0,0175;0,0309;0,0198
1,0200;0,9325;0,9750;0,0194;0,0343;0,0252
1,0200;0,9317;0,9771;0,0193;0,0325;0,0230
1,0200;0,9339;0,9768;0,0202;0,0318;0,0280
1,0200;0,9442;0,9810;0,0192;0,0330;0,0226
1,0200;0,9316;0,9743;0,0167;0,0374;0,0226
1,0200;0,9344;0,9711;0,0208;0,0365;0,0230
1,0200;0,9476;0,9712;0,0198;0,0380;0,0279
1,0200;0,9493;0,9778;0,0174;0,0375;0,0307
1,0200;0,9593;0,9768;0,0170;0,0317;0,0296
1,0200;0,9553;0,9736;0,0162;0,0269;0,0244
1,0200;0,9550;0,9723;0,0145;0,0241;0,0253
1,0200;0,9551;0,9665;0,0134;0,0266;0,0224
1,0200;0,9417;0,9567;0,0122;0,0251;0,0228
1,0200;0,9349;0,9571;0,0153;0,0231;0,0167
1,0200;0,9286;0,9584;0,0141;0,0226;0,0182
1,0200;0,9340;0,9593;0,0113;0,0219;0,0199
1,0200;0,9395;0,9672;0,0069;0,0262;0,0162
1,0200;0,9417;0,9650;0,0037;0,0241;0,0220
1,0200;0,9468;0,9583;0,0066;0,0207;0,0227
1,0200;0,9459;0,9593;0,0065;0,0220;0,0228
1,0200;0,9532;0,9574;0,0079;0,0273;0,0221
1,0200;0,9532;0,9551;0,0085;0,0262;0,0239
1,0200;0,9535;0,9549;0,0088;0,0228;0,0233
1,0200;0,9518;0,9520;0,0089;0,0215;0,0217
1,0200;0,9559;0,9427;0,0113;0,0221;0,0214
1,0200;0,9532;0,9421;0,0113;0,0252;0,0239
1,0200;0,9590;0,9363;0,0145;0,0282;0,0278
1,0200;0,9520;0,9396;0,0152;0,0260;0,0239
1,0200;0,9454;0,9352;0,0146;0,0233;0,0266
1,0200;0,9496;0,9399;0,0143;0,0223;0,0284
1,0200;0,9491;0,9496;0,0124;0,0243;0,0279
1,0200;0,9464;0,9532;0,0149;0,0199;0,0311
1,0200;0,9518;0,9450;0,0144;0,0193;0,0313
1,0200;0,9481;0,9543;0,0122;0,0176;0,0267
1,0200;0,9469;0,9614;0,0133;0,0200;0,0261
1,0200;0,9554;0,9612;0,0133;0,0223;0,0299
1,0200;0,9645;0,9699;0,0131;0,0251;0,0286
1,0200;0,9736;0,9692;0,0160;0,0291;0,0332
1,0200;0,9715;0,9618;0,0169;0,0290;0,0375
1,0200;0,9784;0,9575;0,0170;0,0255;0,0389
1,0200;0,9721;0,9679;0,0134;0,0220;0,0421
1,0200;0,9662;0,9587;0,0131;0,0154;0,0411
1,0200;0,9518;0,9573;0,0151;0,0144;0,0371
1,0200;0,9618;0,9539;0,0142;0,0145;0,0366
1,0200;0,9564;0,9540;0,0175;0,0171;0,0351
1,0200;0,9555;0,9506;0,0180;0,0187;0,0367
1,0200;0,9499;0,9511;0,0180;0,0177;0,0306
1,0200;0,9540;0,9471;0,0171;0,0178;0,0305
1,0200;0,9517;0,9415;0,0176;0,0147;0,0252
1,0200;0,9438;0,9425;0,0154;0,0185;0,0204
1,0200;0,9466;0,9464;0,0204;0,0157;0,0239
1,0200;0,9380;0,9519;0,0226;0,0145;0,0230
1,0200;0,9332;0,9459;0,0251;0,0183;0,0255
1,0200;0,9209;0,9389;0,0223;0,0212;0,0248
1,0200;0,9129;0,9350;0,0237;0,0153;0,0278
1,0200;0,9147;0,9416;0,0265;0,0189;0,0243
1,0200;0,9036;0,9459;0,0271;0,0180;0,0204
1,0200;0,8956;0,9470;0,0257;0,0174;0,0215
1,0200;0,8967;0,9499;0,0247;0,0179;0,0150
1,0200;0,8945;0,9525;0,0233;0,0197;0,0116
1,0200;0,9075;0,9528;0,0220;0,0208;0,0106
1,0200;0,9194;0,9596;0,0234;0,0204;0,0086
1,0200;0,9147;0,9598;0,0180;0,0199;0,0087
1,0200;0,9188;0,9516;0,0197;0,0196;0,0062
1,0200;0,9239;0,9565;0,0165;0,0201;0,0016
1,0200;0,9208;0,9640;0,0140;0,0247;0,0083
1,0200;0,9124;0,9575;0,0103;0,0256;0,0096
1,0200;0,9130;0,9596;0,0102;0,0215;0,0030
1,0200;0,9127;0,9682;0,0133;0,0203;0,0021
1,0200;0,9108;0,9678;0,0140;0,0218;0,0008
1,0200;0,9142;0,9630;0,0118;0,0261;0,0000
1,0200;0,9104;0,9644;0,0136;0,0295;0,0039
1,0200;0,9043;0,9606;0,0165;0,0288;0,0049
1,0200;0,9058;0,9559;0,0172;0,0268;0,0016
1,0200;0,9090;0,9586;0,0210;0,0239;0,0029
1,0200;0,9027;0,9514;0,0221;0,0260;0,0070
1,0200;0,9092;0,9428;0,0238;0,0333;0,0091
1,0200;0,8994;0,9451;0,0212;0,0351;0,0034
1,0200;0,8969;0,9429;0,0232;0,0290;0,0021
1,0200;0,8963;0,9445;0,0235;0,0273;0,0013
1,0200;0,8936;0,9542;0,0243;0,0255;0,0015
1,0200;0,8913;0,9542;0,0228;0,0233;0,0027
1,0200;0,9036;0,9568;0,0229;0,0218;0,0002
1,0200;0,8994;0,9551;0,0197;0,0231;0,0000
1,0200;0,9151;0,9580;0,0157;0,0242;0,0049
1,0200;0,9183;0,9593;0,0161;0,0261;0,0068
1,0200;0,9195;0,9605;0,0127;0,0278;0,0104
1,0200;0,9229;0,9602;0,0129;0,0207;0,0118
1,0200;0,9386;0,9662;0,0133;0,0178;0,0104
1,0200;0,9328;0,9633;0,0124;0,0179;0,0110
1,0200;0,9264;0,9504;0,0125;0,0184;0,0079
1,0200;0,9223;0,9480;0,0138;0,0214;0,0024
1,0200;0,9230;0,9496;0,0152;0,0222;0,0053
1,0200;0,9132;0,9508;0,0166;0,0231;0,0074
1,0200;0,9140;0,9548;0,0210;0,0244;0,0115
1,0200;0,9249;0,9573;0,0211;0,0253;0,0154
1,0200;0,9262;0,9573;0,0199;0,0256;0,0140
1,0200;0,9249;0,9460;0,0177;0,0286;0,0180
1,0200;0,9217;0,9449;0,0186;0,0275;0,0197
1,0200;0,9276;0,9497;0,0201;0,0276;0,0215
1,0200;0,9230;0,9495;0,0190;0,0280;0,0290
1,0200;0,9346;0,9487;0,0203;0,0313;0,0348
1,0200;0,9465;0,9541;0,0184;0,0282;0,0371
1,0200;0,9480;0,9521;0,0184;0,0328;0,0377
1,0200;0,9480;0,9558;0,0199;0,0289;0,0411
1,0200;0,9541;0,9641;0,0215;0,0274;0,0377
1,0200;0,9606;0,9646;0,0209;0,0301;0,0358
1,0200;0,9555;0,9604;0,0179;0,0328;0,0379
1,0200;0,9522;0,9587;0,0171;0,0272;0,0346
1,0200;0,9441;0,9468;0,0185;0,0236;0,0337
1,0200;0,9467;0,9468;0,0241;0,0250;0,0306
1,0200;0,9507;0,9501;0,0228;0,0341;0,0280
1,0200;0,9425;0,9597;0,0230;0,0370;0,0310
1,0200;0,9399;0,9567;0,0224;0,0358;0,0367
1,0200;0,9320;0,9581;0,0204;0,0278;0,0353
1,0200;0,9269;0,9519;0,0196;0,0273;0,0326
1,0200;0,9306;0,9490;0,0158;0,0280;0,0319
1,0200;0,9265;0,9426;0,0181;0,0255;0,0325
1,0200;0,9251;0,9411;0,0139;0,0238;0,0292
1,0200;0,9158;0,9397;0,0136;0,0229;0,0291
1,0200;0,9176;0,9395;0,0122;0,0201;0,0251
1,0200;0,9179;0,9374;0,0104;0,0256;0,0217
1,0200;0,9141;0,9385;0,0133;0,0295;0,0210
1,0200;0,9136;0,9365;0,0141;0,0324;0,0239
1,0200;0,9154;0,9354;0,0123;0,0326;0,0249
1,0200;0,9111;0,9369;0,0110;0,0297;0,0242
1,0200;0,9030;0,9367;0,0101;0,0290;0,0256
1,0200;0,9147;0,9391;0,0110;0,0335;0,0263
1,0200;0,9116;0,9420;0,0104;0,0361;0,0269
1,0200;0,9117;0,9400;0,0147;0,0360;0,0248
1,0200;0,9185;0,9397;0,0108;0,0398;0,0218
1,0200;0,9402;0,9383;0,0103;0,0394;0,0186
1,0200;0,9329;0,9426;0,0077;0,0398;0,0189
1,0200;0,9359;0,9514;0,0106;0,0411;0,0173
1,0200;0,9318;0,9478;0,0112;0,0430;0,0179
1,0200;0,9289;0,9457;0,0129;0,0449;0,0178
1,0200;0,9249;0,9434;0,0140;0,0451;0,0215
1,0200;0,9186;0,9416;0,0126;0,0438;0,0241
1,0200;0,9189;0,9389;0,0157;0,0408;0,0232
1,0200;0,9106;0,9409;0,0173;0,0392;0,0257
1,0200;0,9171;0,9308;0,0199;0,0343;0,0193
1,0200;0,9180;0,9384;0,0216;0,0321;0,0221
1,0200;0,9211;0,9424;0,0220;0,0296;0,0247
1,0200;0,9188;0,9374;0,0244;0,0281;0,0248
1,0200;0,9172;0,9261;0,0250;0,0335;0,0208
1,0200;0,9195;0,9218;0,0244;0,0329;0,0195
1,0200;0,9130;0,9222;0,0238;0,0331;0,0207
1,0200;0,9115;0,9346;0,0240;0,0334;0,0229
1,0200;0,9071;0,9377;0,0228;0,0379;0,0268
1,0200;0,9025;0,9281;0,0262;0,0352;0,0262
1,0200;0,8908;0,9244;0,0268;0,0353;0,0210
1,0200;0,8999;0,9222;0,0277;0,0348;0,0212
1,0200;0,8967;0,9268;0,0271;0,0381;0,0231
1,0200;0,9047;0,9204;0,0329;0,0413;0,0248
1,0200;0,9119;0,9228;0,0291;0,0441;0,0291
1,0200;0,9049;0,9221;0,0262;0,0456;0,0301
1,0200;0,8992;0,9159;0,0237;0,0442;0,0300
1,0200;0,9155;0,9170;0,0234;0,0419;0,0302
1,0200;0,9266;0,9262;0,0220;0,0446;0,0329
1,0200;0,9268;0,9341;0,0197;0,0447;0,0305
1,0200;0,9288;0,9378;0,0184;0,0408;0,0279
1,0200;0,9253;0,9364;0,0184;0,0426;0,0260
1,0200;0,9283;0,9397;0,0176;0,0412;0,0357
1,0200;0,9244;0,9426;0,0178;0,0392;0,0342
1,0200;0,9126;0,9427;0,0203;0,0414;0,0330
1,0200;0,9054;0,9371;0,0227;0,0413;0,0349
1,0200;0,9063;0,9334;0,0249;0,0425;0,0363
1,0200;0,9003;0,9348;0,0266;0,0445;0,0359
1,0200;0,9008;0,9462;0,0273;0,0419;0,0394
1,0200;0,8953;0,9481;0,0265;0,0426;0,0357
1,0200;0,8916;0,9440;0,0250;0,0455;0,0332
1,0200;0,8978;0,9393;0,0242;0,0412;0,0363
1,0200;0,9002;0,9389;0,0222;0,0416;0,0336
1,0200;0,9011;0,9510;0,0232;0,0377;0,0292
1,0200;0,9073;0,9494;0,0235;0,0405;0,0255
1,0200;0,9109;0,9557;0,0239;0,0430;0,0236
1,0200;0,9203;0,9548;0,0209;0,0413;0,0253
1,0200;0,9180;0,9585;0,0226;0,0462;0,0259
1,0200;0,9160;0,9619;0,0217;0,0492;0,0268
1,0200;0,9088;0,9584;0,0195;0,0499;0,0291
1,0200;0,9070;0,9533;0,0191;0,0499;0,0271
1,0200;0,9135;0,9613;0,0241;0,0516;0,0298
1,0200;0,9220;0,9677;0,0224;0,0491;0,0388
1,0200;0,9282;0,9735;0,0206;0,0480;0,0369
1,0200;0,9178;0,9785;0,0194;0,0475;0,0381
1,0200;0,9248;0,9775;0,0200;0,0449;0,0390
1,0200;0,9142;0,9888;0,0175;0,0456;0,0375
1,0200;0,9202;0,9854;0,0188;0,0475;0,0406
1,0200;0,9185;0,9889;0,0202;0,0457;0,0410
1,0200;0,9233;0,9803;0,0208;0,0451;0,0385
1,0200;0,9157;0,9767;0,0179;0,0420;0,0401
1,0200;0,9233;0,9682;0,0179;0,0349;0,0382
1,0200;0,9150;0,9761;0,0160;0,0368;0,0328
1,0200;0,9116;0,9607;0,0169;0,0356;0,0413
1,0200;0,9063;0,9577;0,0198;0,0356;0,0372
1,0200;0,8965;0,9414;0,0199;0,0333;0,0367
1,0200;0,8981;0,9353;0,0205;0,0325;0,0333
1,0200;0,9098;0,9339;0,0237;0,0357;0,0312
1,0200;0,9266;0,9444;0,0240;0,0364;0,0328
1,0200;0,9275;0,9509;0,0231;0,0362;0,0315
1,0200;0,9346;0,9472;0,0267;0,0360;0,0337
1,0200;0,9362;0,9546;0,0265;0,0331;0,0273
1,0200;0,9393;0,9551;0,0219;0,0347;0,0234
1,0200;0,9374;0,9562;0,0230;0,0290;0,0294
1,0200;0,9387;0,9497;0,0198;0,0265;0,0237
1,0200;0,9421;0,9453;0,0204;0,0222;0,0161
1,0200;0,9386;0,9423;0,0164;0,0222;0,0109
1,0200;0,9383;0,9421;0,0158;0,0200;0,0165
1,0200;0,9381;0,9429;0,0151;0,0202;0,0108
1,0200;0,9432;0,9510;0,0136;0,0176;0,0089
1,0200;0,9368;0,9543;0,0125;0,0206;0,0058
1,0200;0,9367;0,9393;0,0153;0,0230;0,0075
1,0200;0,9483;0,9411;0,0139;0,0237;0,0056
1,0200;0,9552;0,9372;0,0139;0,0220;0,0058
1,0200;0,9631;0,9347;0,0114;0,0205;0,0113
1,0200;0,9629;0,9332;0,0104;0,0191;0,0076
1,0200;0,9644;0,9306;0,0113;0,0150;0,0076
1,0200;0,9700;0,9248;0,0093;0,0130;0,0080
1,0200;0,9789;0,9282;0,0064;0,0157;0,0046
1,0200;0,9665;0,9242;0,0069;0,0161;0,0085
1,0200;0,9582;0,9239;0,0107;0,0218;0,0077
1,0200;0,9658;0,9339;0,0116;0,0225;0,0115
1,0200;0,9637;0,9299;0,0101;0,0220;0,0136
1,0200;0,9593;0,9287;0,0108;0,0206;0,0073
1,0200;0,9514;0,9158;0,0116;0,0202;0,0116
1,0200;0,9480;0,9136;0,0130;0,0189;0,0165
1,0200;0,9395;0,9172;0,0084;0,0207;0,0157
1,0200;0,9521;0,9199;0,0075;0,0195;0,0146
1,0200;0,9518;0,9245;0,0048;0,0180;0,0197
1,0200;0,9513;0,9298;0,0056;0,0214;0,0259
1,0200;0,9547;0,9432;0,0064;0,0277;0,0270
1,0200;0,9603;0,9530;0,0078;0,0315;0,0301
1,0200;0,9656;0,9519;0,0080;0,0334;0,0321
1,0200;0,9716;0,9461;0,0052;0,0355;0,0270
1,0200;0,9673;0,9459;0,0079;0,0397;0,0257
1,0200;0,9651;0,9404;0,0112;0,0424;0,0320
1,0200;0,9692;0,9425;0,0091;0,0411;0,0310
1,0200;0,9656;0,9381;0,0097;0,0408;0,0273
1,0200;0,9651;0,9373;0,0091;0,0423;0,0279
1,0200;0,9671;0,9420;0,0097;0,0384;0,0260
1,0200;0,9713;0,9424;0,0119;0,0372;0,0252
1,0200;0,9601;0,9391;0,0159;0,0408;0,0210
1,0200;0,9641;0,9427;0,0185;0,0361;0,0187
1,0200;0,9623;0,9347;0,0186;0,0329;0,0204
1,0200;0,9662;0,9332;0,0180;0,0321;0,0188
1,0200;0,9704;0,9347;0,0179;0,0328;0,0163
1,0200;0,9795;0,9364;0,0201;0,0284;0,0175
1,0200;0,9869;0,9402;0,0189;0,0288;0,0151
1,0200;0,9941;0,9456;0,0163;0,0318;0,0139
1,0200;1,0018;0,9475;0,0123;0,0309;0,0198
1,0200;1,0023;0,9478;0,0128;0,0322;0,0224
1,0200;1,0014;0,9462;0,0133;0,0304;0,0229
1,0200;1,0054;0,9431;0,0122;0,0281;0,0226
1,0200;1,0086;0,9485;0,0140;0,0302;0,0215
1,0200;1,0054;0,9462;0,0130;0,0319;0,0246
1,0200;1,0066;0,9500;0,0131;0,0278;0,0223
1,0200;1,0052;0,9505;0,0131;0,0254;0,0243
1,0200;0,9988;0,9477;0,0127;0,0303;0,0248
1,0200;1,0054;0,9494;0,0139;0,0272;0,0250
1,0200;1,0045;0,9477;0,0157;0,0305;0,0228
1,0200;1,0156;0,9509;0,0135;0,0296;0,0262
1,0200;1,0044;0,9548;0,0135;0,0288;0,0258
1,0200;0,9998;0,9491;0,0150;0,0296;0,0239
1,0200;0,9989;0,9508;0,0158;0,0238;0,0222
1,0200;1,0046;0,9534;0,0177;0,0199;0,0232
1,0200;1,0058;0,9607;0,0172;0,0212;0,0176
1,0200;1,0064;0,9656;0,0180;0,0192;0,0185
1,0200;0,9984;0,9679;0,0193;0,0230;0,0222
1,0200;0,9903;0,9599;0,0189;0,0189;0,0233
1,0200;0,9913;0,9700;0,0202;0,0209;0,0217
1,0200;0,9822;0,9628;0,0195;0,0176;0,0273
1,0200;0,9782;0,9650;0,0200;0,0169;0,0277
1,0200;0,9805;0,9659;0,0196;0,0144;0,0263
1,0200;0,9739;0,9603;0,0202;0,0207;0,0252
1,0200;0,9829;0,9578;0,0209;0,0173;0,0289
1,0200;0,9894;0,9596;0,0206;0,0177;0,0300
1,0200;0,9791;0,9677;0,0197;0,0130;0,0298
1,0200;0,9727;0,9611;0,0174;0,0182;0,0291
1,0200;0,9584;0,9581;0,0180;0,0192;0,0303
1,0200;0,9534;0,9427;0,0195;0,0203;0,0338
1,0200;0,9578;0,9505;0,0204;0,0256;0,0345
1,0200;0,9550;0,9464;0,0186;0,0265;0,0388
1,0200;0,9575;0,9476;0,0164;0,0267;0,0343
1,0200;0,9481;0,9479;0,0174;0,0264;0,0331
1,0200;0,9528;0,9453;0,0178;0,0285;0,0319
1,0200;0,9493;0,9508;0,0176;0,0272;0,0360
1,0200;0,9492;0,9584;0,0173;0,0266;0,0350
1,0200;0,9485;0,9595;0,0173;0,0290;0,0391
1,0200;0,9408;0,9625;0,0164;0,0298;0,0374
1,0200;0,9339;0,9620;0,0152;0,0291;0,0359
1,0200;0,9399;0,9651;0,0169;0,0245;0,0363
1,0200;0,9423;0,9640;0,0151;0,0298;0,0394
1,0200;0,9486;0,9697;0,0152;0,0271;0,0393
1,0200;0,9504;0,9764;0,0155;0,0302;0,0308
1,0200;0,9511;0,9816;0,0142;0,0307;0,0277
1,0200;0,9406;0,9777;0,0118;0,0263;0,0293
1,0200;0,9390;0,9735;0,0179;0,0293;0,0227
1,0200;0,9389;0,9738;0,0169;0,0322;0,0205
1,0200;0,9507;0,9663;0,0182;0,0357;0,0217
1,0200;0,9547;0,9769;0,0208;0,0353;0,0145
1,0200;0,9636;0,9771;0,0218;0,0380;0,0154
1,0200;0,9668;0,9801;0,0201;0,0326;0,0133
1,0200;0,9620;0,9773;0,0195;0,0303;0,0083
1,0200;0,9623;0,9688;0,0182;0,0262;0,0058
1,0200;0,9633;0,9654;0,0199;0,0248;0,0012
1,0200;0,9573;0,9664;0,0208;0,0270;0,0031
1,0200;0,9547;0,9679;0,0202;0,0256;0,0088
1,0200;0,9532;0,9677;0,0182;0,0281;0,0085
1,0200;0,9626;0,9686;0,0156;0,0249;0,0084
1,0200;0,9497;0,9689;0,0167;0,0269;0,0073
1,0200;0,9568;0,9677;0,0182;0,0313;0,0057
1,0200;0,9509;0,9765;0,0179;0,0347;0,0041
1,0200;0,9425;0,9779;0,0168;0,0333;0,0028
1,0200;0,9495;0,9791;0,0147;0,0263;0,0000
1,0200;0,9538;0,9816;0,0160;0,0275;0,0044
1,0200;0,9611;0,9743;0,0157;0,0276;0,0043
1,0200;0,9655;0,9703;0,0168;0,0247;0,0000
1,0200;0,9774;0,9732;0,0156;0,0236;0,0000
1,0200;0,9800;0,9756;0,0140;0,0278;0,0000
1,0200;0,9783;0,9778;0,0152;0,0239;0,0000
1,0200;0,9796;0,9850;0,0169;0,0260;0,0000
1,0200;0,9863;0,9881;0,0184;0,0274;0,0000
1,0200;0,9808;0,9950;0,0170;0,0269;0,0019
1,0200;0,9761;0,9929;0,0188;0,0285;0,0030
1,0200;0,9735;0,9865;0,0214;0,0340;0,0001
1,0200;0,9602;0,9846;0,0213;0,0338;0,0021
1,0200;0,9607;0,9763;0,0214;0,0328;0,0062
1,0200;0,9490;0,9836;0,0238;0,0345;0,0112
1,0200;0,9492;0,9837;0,0234;0,0379;0,0130
1,0200;0,9542;0,9855;0,0244;0,0369;0,0143
1,0200;0,9511;0,9920;0,0235;0,0360;0,0164
1,0200;0,9610;0,9799;0,0198;0,0287;0,0221
1,0200;0,9518;0,9846;0,0210;0,0251;0,0169
1,0200;0,9587;0,9748;0,0162;0,0223;0,0191
1,0200;0,9624;0,9759;0,0116;0,0230;0,0146
1,0200;0,9517;0,9746;0,0125;0,0210;0,0166
1,0200;0,9678;0,9746;0,0148;0,0209;0,0193
1,0200;0,9669;0,9791;0,0120;0,0221;0,0157
1,0200;0,9611;0,9849;0,0125;0,0188;0,0157
1,0200;0,9522;0,9795;0,0082;0,0242;0,0191
1,0200;0,9507;0,9800;0,0109;0,0269;0,0221
1,0200;0,9497;0,9797;0,0118;0,0328;0,0263
1,0200;0,9502;0,9705;0,0120;0,0350;0,0305
1,0200;0,9482;0,9655;0,0122;0,0347;0,0284
1,0200;0,9519;0,9639;0,0135;0,0393;0,0340
1,0200;0,9493;0,9701;0,0132;0,0373;0,0350
1,0200;0,9376;0,9713;0,0099;0,0342;0,0256
1,0200;0,9367;0,9619;0,0157;0,0310;0,0240
1,0200;0,9226;0,9608;0,0183;0,0345;0,0203
1,0200;0,9251;0,9671;0,0171;0,0329;0,0239
1,0200;0,9195;0,9679;0,0161;0,0318;0,0231
1,0200;0,9209;0,9644;0,0162;0,0266;0,0263
1,0200;0,9292;0,9669;0,0183;0,0282;0,0258
1,0200;0,9238;0,9724;0,0131;0,0244;0,0237
1,0200;0,9305;0,9682;0,0128;0,0201;0,0230
1,0200;0,9281;0,9719;0,0087;0,0241;0,0189
1,0200;0,9388;0,9691;0,0087;0,0265;0,0216
1,0200;0,9367;0,9750;0,0070;0,0278;0,0198
1,0200;0,9317;0,9746;0,0078;0,0281;0,0216
1,0200;0,9360;0,9751;0,0075;0,0269;0,0211
1,0200;0,9335;0,9718;0,0059;0,0246;0,0206
1,0200;0,9286;0,9665;0,0079;0,0232;0,0258
1,0200;0,9260;0,9696;0,0096;0,0197;0,0235
1,0200;0,9260;0,9680;0,0113;0,0215;0,0173
1,0200;0,9343;0,9690;0,0112;0,0227;0,0211
1,0200;0,9229;0,9691;0,0094;0,0202;0,0249
1,0200;0,9233;0,9703;0,0106;0,0248;0,0183
1,0200;0,9274;0,9668;0,0118;0,0273;0,0182
1,0200;0,9289;0,9668;0,0073;0,0299;0,0201
1,0200;0,9369;0,9706;0,0083;0,0268;0,0228
1,0200;0,9366;0,9780;0,0085;0,0273;0,0226
1,0200;0,9355;0,9745;0,0090;0,0294;0,0241
1,0200;0,9392;0,9834;0,0091;0,0301;0,0215
1,0200;0,9398;0,9850;0,0039;0,0349;0,0161
1,0200;0,9375;0,9790;0,0035;0,0322;0,0245
1,0200;0,9406;0,9795;0,0079;0,0305;0,0199
1,0200;0,9367;0,9775;0,0080;0,0339;0,0204
1,0200;0,9331;0,9780;0,0081;0,0299;0,0209
1,0200;0,9301;0,9761;0,0089;0,0327;0,0228
1,0200;0,9384;0,9750;0,0102;0,0290;0,0239
1,0200;0,9191;0,9719;0,0110;0,0314;0,0231
1,0200;0,9219;0,9715;0,0127;0,0296;0,0157
1,0200;0,9224;0,9658;0,0134;0,0317;0,0132
1,0200;0,9127;0,9600;0,0169;0,0346;0,0159
1,0200;0,9151;0,9592;0,0199;0,0360;0,0185
1,0200;0,9185;0,9676;0,0242;0,0332;0,0164
1,0200;0,9224;0,9663;0,0223;0,0319;0,0126
1,0200;0,9069;0,9703;0,0250;0,0289;0,0132
1,0200;0,9157;0,9713;0,0247;0,0242;0,0049
1,0200;0,9118;0,9770;0,0242;0,0278;0,0015
1,0200;0,9165;0,9737;0,0258;0,0281;0,0102
1,0200;0,9214;0,9688;0,0240;0,0253;0,0150
1,0200;0,9165;0,9585;0,0234;0,0293;0,0156
1,0200;0,9209;0,9558;0,0254;0,0270;0,0168
1,0200;0,9190;0,9627;0,0232;0,0287;0,0104
1,0200;0,9069;0,9563;0,0265;0,0255;0,0106
1,0200;0,9146;0,9567;0,0246;0,0208;0,0087
1,0200;0,9105;0,9537;0,0274;0,0165;0,0063
1,0200;0,9059;0,9532;0,0294;0,0169;0,0046
1,0200;0,9042;0,9556;0,0292;0,0209;0,0098
1,0200;0,9065;0,9517;0,0281;0,0224;0,0108
1,0200;0,9068;0,9532;0,0264;0,0228;0,0105
1,0200;0,9108;0,9512;0,0258;0,0165;0,0140
1,0200;0,9033;0,9557;0,0249;0,0208;0,0083
1,0200;0,8996;0,9549;0,0279;0,0217;0,0088
1,0200;0,8997;0,9542;0,0318;0,0228;0,0077
1,0200;0,9118;0,9620;0,0316;0,0279;0,0092
1,0200;0,9117;0,9680;0,0281;0,0317;0,0119
1,0200;0,9188;0,9641;0,0266;0,0339;0,0139
1,0200;0,9194;0,9650;0,0252;0,0324;0,0127
1,0200;0,9169;0,9644;0,0227;0,0288;0,0100
1,0200;0,9159;0,9639;0,0204;0,0310;0,0116
1,0200;0,9153;0,9759;0,0246;0,0261;0,0120
1,0200;0,9194;0,9769;0,0250;0,0336;0,0150
1,0200;0,9281;0,9670;0,0226;0,0337;0,0148
1,0200;0,9304;0,9660;0,0231;0,0295;0,0120
1,0200;0,9377;0,9565;0,0203;0,0260;0,0108
1,0200;0,9320;0,9565;0,0173;0,0214;0,0089
1,0200;0,9296;0,9450;0,0163;0,0213;0,0108
1,0200;0,9255;0,9403;0,0198;0,0213;0,0086
1,0200;0,9276;0,9320;0,0197;0,0194;0,0112
1,0200;0,9257;0,9351;0,0145;0,0188;0,0114
1,0200;0,9303;0,9351;0,0172;0,0134;0,0123
1,0200;0,9249;0,9383;0,0161;0,0170;0,0087
1,0200;0,9254;0,9368;0,0130;0,0172;0,0135
1,0200;0,9298;0,9304;0,0125;0,0156;0,0113
1,0200;0,9176;0,9347;0,0133;0,0123;0,0108
1,0200;0,9308;0,9418;0,0155;0,0126;0,0112
1,0200;0,9292;0,9474;0,0179;0,0131;0,0126
1,0200;0,9173;0,9450;0,0163;0,0157;0,0132
1,0200;0,9186;0,9351;0,0177;0,0164;0,0120
1,0200;0,9192;0,9314;0,0161;0,0200;0,0067
1,0200;0,9191;0,9344;0,0130;0,0185;0,0126
1,0200;0,9255;0,9403;0,0150;0,0125;0,0120
1,0200;0,9302;0,9435;0,0154;0,0170;0,0115
